PUBLICATION,EXTRACT_DATE,TYPE,SUB_ICB_LOCATION_CODE,ONS_SUB_ICB_LOCATION_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS,sub_icb_location_code,sub_icb_location_name,icb_location_name,icb_ons_code,region_name
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82046,LE2 6UL,ALL,ALL,17017,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82053,LE3 1HN,ALL,ALL,11061,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82059,LE3 0QR,ALL,ALL,1673,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82060,LE5 5AY,ALL,ALL,4201,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82063,LE5 4BP,ALL,ALL,12397,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82073,LE3 1BL,ALL,ALL,14364,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82080,LE2 0TA,ALL,ALL,4855,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82084,LE4 6NL,ALL,ALL,3567,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82086,LE3 5RR,ALL,ALL,9677,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82088,LE5 5UB,ALL,ALL,9455,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82092,LE2 8SF,ALL,ALL,3891,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82094,LE4 0QR,ALL,ALL,6780,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82099,LE2 1DJ,ALL,ALL,4421,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82100,LE2 9BU,ALL,ALL,5970,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82105,LE5 5PQ,ALL,ALL,3077,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82107,LE4 6AW,ALL,ALL,8127,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82114,LE3 0QD,ALL,ALL,2508,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82116,LE2 0NN,ALL,ALL,4148,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82119,LE3 0PE,ALL,ALL,2765,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82122,LE2 3AG,ALL,ALL,5372,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82124,LE2 1XD,ALL,ALL,22975,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82610,LE3 9PW,ALL,ALL,6469,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82614,LE2 6FQ,ALL,ALL,4388,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82620,LE3 0AA,ALL,ALL,1938,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82623,LE4 1EF,ALL,ALL,3670,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82624,LE4 0UZ,ALL,ALL,7959,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82626,LE2 9BU,ALL,ALL,2341,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82639,LE3 0LP,ALL,ALL,11133,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82642,LE5 3GH,ALL,ALL,9741,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82643,LE2 0GU,ALL,ALL,13455,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82651,LE4 6NF,ALL,ALL,3940,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82653,LE3 0QR,ALL,ALL,1784,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82659,LE2 0TA,ALL,ALL,2772,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82660,LE2 0TA,ALL,ALL,6404,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82662,LE2 7LE,ALL,ALL,6635,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82667,LE5 3GH,ALL,ALL,7803,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82669,LE2 8PR,ALL,ALL,4268,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82670,LE1 4SX,ALL,ALL,807,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82671,LE4 6AW,ALL,ALL,6565,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82676,LE5 1DR,ALL,ALL,6160,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,C82680,LE4 7ZX,ALL,ALL,4735,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,Y00137,LE5 4LJ,ALL,ALL,6360,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,Y00344,LE1 4SX,ALL,ALL,1675,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,Y02469,LE5 3GH,ALL,ALL,9938,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04C,E38000097,Y02686,LE1 6AS,ALL,ALL,6127,04C,NHS Leicester Leicestershire and Rutland ICB - 04C,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82003,LE4 3JF,ALL,ALL,11582,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82007,DE74 2LB,ALL,ALL,10155,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82011,LE11 1DQ,ALL,ALL,11898,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82012,LE67 6JP,ALL,ALL,11469,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82014,LE65 2LP,ALL,ALL,17563,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82017,DE12 7HR,ALL,ALL,15346,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82026,LE11 1NQ,ALL,ALL,8167,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82027,LE9 4LJ,ALL,ALL,7828,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82028,LE67 9WU,ALL,ALL,7171,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82032,LE7 7AZ,ALL,ALL,7647,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82034,LE12 8BP,ALL,ALL,9290,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82035,LE11 2AG,ALL,ALL,7634,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82041,LE11 5DX,ALL,ALL,12591,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82043,LE10 1UA,ALL,ALL,11853,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82045,LE67 3FA,ALL,ALL,7548,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82047,LE10 1DS,ALL,ALL,10495,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82050,LE67 4DR,ALL,ALL,13941,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82051,LE9 9PZ,ALL,ALL,11486,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82052,LE67 5HX,ALL,ALL,3909,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82054,LE10 2SE,ALL,ALL,11756,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82061,LE9 8HR,ALL,ALL,14242,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82062,LE12 8PY,ALL,ALL,8583,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82064,LE12 9DF,ALL,ALL,11969,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82070,LE11 1NH,ALL,ALL,9980,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82072,LE67 4DE,ALL,ALL,8073,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82075,LE10 1DS,ALL,ALL,10584,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82082,LE10 1DS,ALL,ALL,5230,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82091,LE4 4EE,ALL,ALL,8813,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82093,LE9 6RG,ALL,ALL,12221,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82095,LE12 7JU,ALL,ALL,9433,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82096,LE67 2BS,ALL,ALL,9209,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82097,LE12 7DJ,ALL,ALL,1972,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82102,LE12 9UJ,ALL,ALL,4724,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82103,LE11 4RZ,ALL,ALL,7732,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82111,LE11 3TU,ALL,ALL,16824,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82120,LE67 5HX,ALL,ALL,3617,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82121,LE9 7PB,ALL,ALL,14622,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82600,LE12 7RD,ALL,ALL,5847,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82627,LE4 8NN,ALL,ALL,6881,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82628,LE6 0GL,ALL,ALL,3617,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82634,LE6 0JP,ALL,ALL,4533,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82644,LE12 7UD,ALL,ALL,4591,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82650,LE9 9GR,ALL,ALL,4967,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82656,LE12 9AL,ALL,ALL,2652,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,C82678,LE4 8EA,ALL,ALL,6508,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04V,E38000201,Y00252,LE12 8RY,ALL,ALL,3137,04V,NHS Leicester Leicestershire and Rutland ICB - 04V,NHS Leicester Leicestershire and Rutland ICB,E54000015,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83001,WS15 2FH,ALL,ALL,12022,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83016,WS6 7AB,ALL,ALL,7222,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83033,WS12 4DH,ALL,ALL,6382,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83048,WS6 7AE,ALL,ALL,9823,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83063,WS11 9SE,ALL,ALL,3617,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83107,WS11 1QN,ALL,ALL,6574,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83109,WS12 4DJ,ALL,ALL,3461,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83129,WS12 3TG,ALL,ALL,10901,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83130,WS11 5XY,ALL,ALL,3806,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83139,WS11 6DE,ALL,ALL,4872,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83608,WS6 6EW,ALL,ALL,5139,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83616,WS11 5XY,ALL,ALL,5316,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83637,WS11 5JT,ALL,ALL,3983,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83638,WS11 1DJ,ALL,ALL,14055,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83698,WS6 6JZ,ALL,ALL,3358,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83703,WS15 1DU,ALL,ALL,5092,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83717,WS11 9SE,ALL,ALL,3608,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83719,WS12 1JF,ALL,ALL,4374,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83727,WS11 9SE,ALL,ALL,3875,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,M83738,WS15 2AB,ALL,ALL,6312,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,Y02354,WS15 2LB,ALL,ALL,9852,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,04Y,E38000028,Y02594,WV11 2RF,ALL,ALL,2764,04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,05D,E38000053,C81018,DE6 5HY,ALL,ALL,8789,05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
GP_PRAC_PAT_LIST,01-Aug-22,GP,05D,E38000053,M83010,DE14 2JA,ALL,ALL,10534,05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,NHS Staffordshire and Stoke-on-Trent ICB,E54000010,
